Monedero desde luego aquí no es como en Venezuela con tu burro Maduro. Lecciones de democracia tú no puedes dar dictador comunista. Vives del dinero del sufrimiento del pueblo de Venezuela sanguijuela	1
Hammer: eres mujer, mátalo con el sarcasmo jajajaja. \n\nHammer: he leído libros, la guerra y la paz, solo la primera parte. \n\nHammer: solo envenenan las mujeres y los reyes, ¿qué rey querría matar a mi vecino? Jajajajaja, un genio contra los engendros mutantes.	1
ya pinche chino vete a darles en tu casa corrupto de mierda	1
si Beatríz Salomón está peleando su vida es culpa de este reverendo hijo de puta que ahora se hace el feminista @rialjorge él fue el cabecilla pero también fueron ventura y pergolini, la destrozaron pero el karma los destrozará a ellos.	0
Otro ignorante: el género es la determinación genética, hombre es hombre y mujer es mujer... Lo que cada uno QUIERA transmitir es otra cosa... donde miente esa concejala?? #Bienvenidos13	1
Epa ya va, momentico\n\nser chavista es igual de mierda que este restaurant, ojo con confundirnos.\n\n¿El restaurant es una vergüenza? si\n\nPero ser chavista es más ridiculo.	1
Pero chupala periodista zurdo asqueroso,está bien lo que hacen,más vale que no festejes Año Nuevo ni navidad,conchudo de mierda	1
ah bueno... qué le decís puta de mierda trolo hijo de re mil puteros	1
Mi aliade favorito es el que se hace el feminista con las pibas y después les anda diciendo gordas de mierda a todas	0
No podés jajajajajjj\nDíganle la verdad al pobre ponja! \nNo sean tan hdp  pic.twitter.com/cKuWlIlov4	1
El vecino de Belen es un pelotudo al cuadrado! Gallina marica que encima grita solo PUTO	1
"#MúsicaNegra El #Rock nació del #Blues y el #Blues del primer grito del esclavo negro, esas ""extrañas"" entonaciones, traídas de África Occidental, que utilizaba para acompañar sus trabajos o para lanzar indirectas a otros. Así reconocía el nuevo ambiente. https://www.youtube.com/watch?v=aZSmfn5UjRU …"	0
Seré cualquier cosa menos un negro de mierda y nunca un cheto puto refugiado, entre 6 agarrarme en el piso? Eso es de cagon hermano pero todo vuelve	1
"Mientras sigamos conviviendo con los ""fantasmas de los ´70"", vamos a seguir en este pozo. Cuando se quiere poner orden te tratan de ""mano dura"", ""dictadura"", ""facho"", etc.. Hay que dejar de tener esa percepción de las cosas, o que el orden es de derecha y el caos de izquierda"	0
Y si desaparece una mujer cada una hora en este país de mierda. Obviamente que vamos a desconfiar de todo! https://twitter.com/NazaRivero_/status/1071072532533571585 …	0
@radiomitre mi solidaridad con M Tetaz que fue víctima de la prepotencia del ignorante, zurdo y soberbio T Young. Una vergüenza que Mitre tenga este tipo de periodista.	1
Gago que maricon sos	1
Ya va empezar la negra de Congo y el puto fascista de José Luis diciendo sus estupideces de siempre	1
váyanse a cagar, siempre le dan fechas a los gringos de mierda que no le dan ni bola y a latam no vienen nunca pelados hijos de puta	1
"¿Gemelos? ¿Qué falta ya? ¿Qué unos alienígenas robaron tu cuerpo? ¿Qué era un clon tuyo? ¡No seas estúpido!\n\nSe quejó él. Pero más aún cuando cayó al suelo, por culpa del maldito moreno.\n\n""Grrr... ¡Supongo que el hecho de que seas un completo idiota hizo que no lo > https://twitter.com/RanmaAndHalf/status/1055997036212994048 …"	0
Que me venis a hablar vos cabeza de chizito aplastado, deforme de mierda\nEncima te haces la chora con la foto de un chino del super jaja re imbécil	1
La cateta feminazi puede poner la parida esa. La culpa es del que manda a borrar el mural.	1
No hay más fascista que un golpista. Mireselo imbecil. #nipodreisniosdejaremos #niunfanaticosinsutacita pic.twitter.com/o0eaqCT7As	0
Él no es un maricon, porque un homosexual jamás haría eso, existe el respeto y la diplomacia.	0
de tener un franco totalmente expectacular a ir a trabajar 14hs es masomenos MORIRSE en vida 	0
Las tibiezas, como las tuyas, también pueden promover el odio, Mijis. \n\nDeja de ser un hipócrita. O ya francamente hazte facho declarado.	1
....cabe destacar que el presidente de la Cruz Roja de Venezuela es una rata chavista, es decir, otro maldito ladrón! https://twitter.com/alexagomez2000/status/1118284572624674817 …	1
"De los creadores de ""facha, Hitler"", ""lo de Paracuellos era democracia"", ""las elecciones de 1936 fueron modélicas"", y ""en Alemania estarías en la Cárcel"", llega ""Si no hablas de Franco seguido del adjetivo Genocida eres un fascista criminal"". https://twitter.com/J_Zaragoza_/status/1136160087247073280 …"	0
Porque utilizáis la muerte de una mujer a manos de un salvaje criminal para mandar un mensaje politizado en vez de dignificar a la víctima y apoyar a sus familiares. \nPor vuestra actitud individual y como partido, aumenta el hartazgo de los ciudadanos y votamos a otros partidos	0
COMETE MIERDA maricón hijueputa cuando salgas de la ratonera rebuzna de lo contrario eres un cobarde puto kulero asqueroso que se muere de miedo PÚDRETE HIJUEPUTA CON SIDA JAJAJAJAJAJAJAJAJAJAJAJA pic.twitter.com/brZxnvbkn3	1
Si weon, mañana mismo voy a la corfo y pido un crédito para comprar 20 departamentos, todo corrupto bots facho....	0
Se pusieron de acuerdo para descansarme? Chupala negro. Ni hablemos de dejar tirado que vos sos el primero, puto	1
pero q trola que sos hwrmane chupame la pija	1
Estoy viendo LA HISTORIA OFICIAL con mi familia ojalá se les quite lo facho	0
Aye  me llama 15:30 de la tarde cortandome la siesta, me dice vení a la destreza, a qué no sabes quién está jajaja, quien le digo? Y me dice está tu ex el negro  juro que mori la quería matar 	0
Como tardan para meterlo en cana.  Que hijos de puta, gobierno de mierda. Que ladrones TODOS! 	1
Pues que en el juego al dar la opción de género, te da a elegir entre Hombre, mujer o no binario, y si escojes esa opción te pone durante los primeros minutos del juego un helicóptero de combate haciendo referencia al chiste de mierda	0
@DrMaligno76 Cierto, ademas de ser extremadamente fascista y orgulloso, encima eres profundamente imbecil. Solo un lerdo profundo, y si además es un trabajador, puede votar a los botarates de Vox. Te felicito nen !	1
@Cruz_Azul_FC y el puto negro pendejo a que putamadreeeee entro	1
Vicente Fox Quesada callate hijo de tu puta madre y devuelve las cuatro plataformas de petróleo que te robaste huachicolero de mierda	1
Me gusta esta morga feminazi abortera nunca yuta pa los amigues	1
No le compres es una chavista asquerosa de mierda. Deja que se le pudran.	1
Jajajajajajaja no seas mamon pinche chino, ustedes son los pinches amos de pisotear los derechos humanos y laborales, nomas que ahora están corriendo a los que ustedes pusieron !! 	1
Miren a don $$$ anticorrupcion $$$$ el chino es lo mas honrrado hahahahahaha qe triztesa con este castrochavista ahora sy ponga asu piojosa a gritar qe viva el castrochavismo x qe somos unas ratas te qedo grande ser alcalde x mediocre x bruto usted es el unico qe se alaba burro pic.twitter.com/Twx9F0sRU8	1
@lopezobrador_ viejo cagalitroso comunista de mierda! Chupapollas!	1
Para nada, es solo un facho y un imbécil... Perdón por el pleonasmo	0
A ese lo asesinaron por maldito sucio y ladrón no me vengas con excusas!!!!	1
¿Cuando va a ser el puto dia que me salga un blanco y negro chingon?	0
Lo condenaremos despues de que tu condenes el Franquismo y su regimen criminal fascista... comienzo a contar minutos Hulio	0
Pero todos los asesinatos que hay, si en ellos hay una víctima mujer, un asqueroso asesino hombre... Es más crimen que otros, sólo por eso.\nY eso no es así. No debería haber ningún tipo diferente por esa cuestión.\nEl feminismo tiene que vive de algo.\nEl hombre debe ser aplastado.	1
Pero si es una estupida. Que sea mujer no me quita el derecho de insultarla de igual forma de como insulto a un estupido con pene. \n\nTu comentario es sumamente machista negro mierda.	1
Noooo para nada   solo quise aclarar por que lo subi...el zocalo esta en chino..por lo tanto asumo que es un video de una denuncia alla.\nNo pretendo desmerecer a ninguna comunidad hdp y timadores hay en todos lados.	0
Llevo una semana alineando mi chakra del corazón y creo que está sirviendo. Ayúdense marica, que la depresión no se quita sola. pic.twitter.com/QXCltoazQ9	0
Julieta trola de mierda	1
La puta mierda, lo que mola es que a mi mujer se le están inflando los cojones con las peleas de los niños y volamos rápido.	0
Bea.. No necesita a Podemos, esta porquería de partido, el psoe este, les va el rollo duro chavista, acuérdate cuando estaba Zapatero, son unos miserables, todo es maldito partido.	1
Ya veo. Eres maricon.	1
Quien hablo de color de piel idiota vos podes ser rubio pero un negro de.mierda de alma va de hecho lo sos por meterte a contestarme cuando no me dirije a vos. Comprate uns vida negro fracasado ignorante	1
Quiero dormir con moro pero es tan grande que me ocupa toda la cama el maldito	0
Si wena la descripción vieja lesbiana comunista de mierda y no me diga nada... Por que atenta contra mí libertad de expresión	1
@JuanGrabois Como podes ser tan burdo e ignorante ? Quien te crees que sos ? Quien te votó ? Que representatividad tenés ? La verdad es que sos un facho totalitario igual que CFK. Por eso la bancas !	1
A cambio de que para el FMLN ustedes solamente buscan llenar los bolsillos de su partido 10 años nada paso lo único que el FMLN los dio es un ladron quevesta exiliado en Nicaragua y un payaso para reírnos	0
maricon	1
La derecha fascista criminal delincuentes mundial son la vergüenza del mundo seres humanos despreciable criminales inmorales sinvergüenzas	1
A mi no me estés dando RT chavista de mierda @davidcolve	1
Con lo bolivianos la cosa es en serio son guerreros y no dan el brazo a torcer. Ojalá logren sacar al maldito comunista.	1
Es mujer y un día pasará por lo mismo  Vieja ignorante, deberían de expulsarla de la Universidad. No tiene vocación de servicio.	1
Tengo que hacer el trabajo final de ingles y ahora es cuando odio ser el único puto que no sabe un choto de inglés\n*inserte banderita lgbt en el gif* pic.twitter.com/FWgD2jOA6n	0
chino idiota	1
La puta madre @ClarosvPrimero son una mierda 50MB de puto puto choto pendejos de mierda	1
Negro idiota dejate de hablar vejigadas. El unico mediocre sos vos estupido	1
"Me frustra muchísimo que amigos a los que quiero tengan actitudes de mierda. \nÚltimamente siempre veo tuits rollo ""mu feminista pero con amigos q son mierdas noseké""."	0
Meterle con un negrata que le gustito	1
Menuda novedad, ya sabíamos que eras un puto fascista. https://twitter.com/DiadeValladolid/status/1076428383318429697 …	1
Seguro fue q tu pareces una nena, dile eso pobre !! Jaajajaja  sino va a matar a la mujer d la torta	0
Creer en la diversidad y respeto por el pensamiento de otro y ser Pinochetista es una contradicción biológica.  Les recuerdo que Pinochet mataba o mandaba a matar porque el comunista pensaba como tal. Buen martes .	0
Si te vas al origen de la frase, está se usaba porque el negro era esclavo, o sea sin ni uno $.	0
Detenido un hombre tras matar a su mujer de dos disparos en A Coruña http://dlvr.it/QgQ99L  pic.twitter.com/YtZ24VepjQ	0
Gorriti eres un comunista te vendistes a toledo eres corrupto no eres peruano gorreti rata	1
Detenida la mujer acusada de matar a puñaladas a su compañero sentimental en Murcia http://bit.ly/2TR4EoT  pic.twitter.com/VzTpfff2Jf	0
"Estoy estalladisima acabo de escuchar una cancion que dice ""Te presto mis dedos para que recuerdes todo lo que hicimos esa noche del viernes"" JAJAJAJA LLORO NO PUEDO MAS"	0
@NTelevisa_com Desde que compraon axtel el puto servicio es un chiste malditos sean hijos de puta.	0
Y no me vengan conque soy k o alguna boludez parecida. No protejo delicuentes ni corruptos. Protejo mis bienes. Porq mañana viene un funcionario me denuncia de narco y ahi nomas se queda con mis bienes. Hacia donde vamos? Estan creando una sociedad fascista donde el gob es Dios?	0
La campañita esta de #ElSecretoNoSeToca ... es para defender al puto fascista de Pio Moa? No amigo, por ahí no paso	1
Que clase d imbecil no va a mi tirada jaja diganle q se va a perder torta de cake in box	0
Jajajajajajaaa no megusto el campeonato de mi ame hace seis meses pero se la mato al necaxa el  @TigresOficial el peor campeon  de todos los tiempos y lo digo por su plantel y que el leon sin mena y el chavo es igual de mediocre que chivas y con un puto gol gano	1
Bueno trabaja zurdo de mierda	1
El gobernador “libera tensiones” llamando “puta” a una mujer. 	0
Brandon no se cansa de pelear negro puto	1
Me di una vuelta toda marica por acompañar a alguien a mirar algo.\n\nMe llamo Javivi, soy juiciosa y hago popó durito.\n\nAdóptenme.	0
Vini maldito crack y benzema puto Dios	0
En cualquier parte que alguien se pare a trabajar y con 3 faltas al menos, lo mandan a chingar a su madre y este pinche hijo de puta, cuando lo van a mandar a chingar a su reputisima madre, por faltar al trabajo. A pero si le a de llegar su sueldo completo al puto este.	1
Creo poco en los políticos Venezolanos y detesto que utilicen esa táctica, me recuerda a cualquier chavista de mierda promedio, pidiendo porque Chávez este vivo y no esté ocurriendo todo esto. Siguen haciendo crecer su imagen, es un maldito y debe ser recordado como tal.	1
Qué pedazo de ignorante.\nEl cáncer se puede prevenir si es tomado s tiempo.\nCONTROLES !\n\nVamos chiKes luchadoras por los derechos de la mujer: MILITEN SOBRE EL CÁNCER\n\nA uds. solo les importa ABORTA GRATIS\n\nLes está saliendo caro ?\n70 lucas aprox.\nCaro ASESINAR !	1
Que marica eres	1
Eh ya ves, y su mama obligandole a follar con una ramera rusa	0
Mi mejor amiga comunista me va a matar cuando se entere lo q tengo q pagar de matricula+1era cuota en la facultad	0
Silvina me grito hoy que yo me encapricho y copio cuando se me da la ganas. A vos que te importa vieja argolluda te di una hoja hace 3 semanas para que las corrijas y no las devolves,no se como querés que sepa donde me quede estupida te odio	0
Arrancaste mal, ¿Lula es de izquierda? Mal.\n2° Fue un autoatentado para no debatir porque es un burro además de un peligroso criminal y fascista.	1
Mama verga, porque no te lanzas tú como gran pajuo e hdlgp que eres desde un 5to piso a ver como se llenarian las redes sociales de comentarios alegres al saberte muerto, maldito chavista-madurista	1
Dime una cosa, que es peor, ser un bocazas por decir algo ó además de ser un tremendo fascista bocazas, ser un socio corrupto de la mafia genovesa, que apoya esa corrupción sin inmutarse? pic.twitter.com/yVKbZpkjXa	1
que negro de mierda jajajaja se va ir sin nosotras	1
Yo no soy fascista, no soy amante del socialismo. Soy ferviente amante del capitalismo y las libertades, pero mi paciencia tiene un límite y soy un puto volcán en lo psicológico.	0
no llores maricon	1
Un juez zurdo y mediocre que siempre traba todo, gallardo. Ha parado varias obras y hasta fallo que si una escalera mecánica no funcionaba en el subte debías viajar gratis.	1
No lo culpo, descubrir que la novia es chavista es descubrir que es ignorante y bruta. Mal futuro	1
@MIsabelRueda Dice la canción que cuando el blanco corre es atleta y cuando es negro es ladron el dinero en efectivo en la política es tan viejo como la historia será entonces que los periodistas de opinión pueden lanzar la primera piedra...	0
@ghoficial \nEres sucio no juegues realmente con la gente que lucha diario para vencer este puto vicio de la droga que está acabando no la juventud vete a a la mierda pantojo	0
marica soy taylor #satanica	0
Tomamos nota: \nSi cierta feminista hace un chiste de mierda sin gracia pero que me escuece mucho: dedicaré un hilo a sacar extremadamente de contexto el chiste y a recordarle lo gorda de mierda que es y que ni sus gatos se la quieren follar.\n\nbesisss	1
El muy marica pensó que a los gringos se los tramaba en bola de mierda y despues se relajaba,y vea..\nAl exfiscal Gustavo Moreno se le complica el futuro judicial en Miami https://www.semana.com/nacion/articulo/la-sentencia-en-vilo-contra-el-exfiscal-gustavo-moreno-en-miami/595479 … via @RevistaSemana	1
Será porque es el único canal que lo transmite?	0
A ver insolente, la información no fue falsa, de echo lo contrario, el tribunal falló en contra de Iglesias y le condenó a pagar las costas. Y te digo más, el maldito de tu jefe Pablo es un comunista financiado por Iran y VENEZUELA. Ahora tu amenaza de difamación te la metes allí	0
Cerra el orto negro puto	1
Tan marica averiguo qué pasó o solo se le dio la gana decir eso	1
-aaayy flaacaaa con todo el respeto que se merece una señorita, sos hermosa\n- chupame la pija negro culiado.	1
Es asqueroso el puto panfleto y roza lo tolerable. https://twitter.com/superdeporte_es/status/1128525420301709313 …	0
Ese hijo de puta de Carlos Osorio lo tienen que poner preso de una sola vez a ese hijo de puta ladron ya esta bueno tanta cabroneria con ese maldito ladron. Atentamente. Otro sargento. GNB	0
O sea que el hecho de que, por ejemplo, nosotras las mujeres nos pongamos “histéricas” (como dicen ellos) porque no nos hacen ni puta gracia chistes que promueven y mantienen una imagen sumisa, negativa y domesticada de la mujer (entre otras salvajadas) es peor a que te denuncien	1
Y tu @GarethBale11 eres un imbecil. Espabila puto imbecil que tienes los dias contados con esa camiseta.	1
Weones ladrones .ya no ayan como robarle al chileno pais puto de mierda maldito pinocho que invento las afp viejo de mierda ojala que se este revolcando en el infierno .. https://twitter.com/T13/status/1121814619557752833 …	0
Re bien flor poniendote en los zapatos del macho opresor y no de la mujer, que repito, no se quería coger a semejante bagre, solo estaba trabajando. Re feminista es esa actitud. Me das pena. Lo bueno es que este hijo de puta es una moda de mierda que PRONTO SE TERMINARÁ.	1
"Bueno, ahora odio a medio México por reirse del ""chiste"" de ""humor negro"" que hizo el puto amigo de Luis, ojalá se muera o algo."	0
CUANTO 1OMIL 15 MIL POR FAVORhttps://twitter.com/Osman_PM/status/1150183668557787136 …	0
Trump tiene razón. Habla claro aunque no le guste a muchos. Hace más que muchos y no tiene miedo a decirle a un procomunista, que es un maldito comunista corrupto.	1
Jaaaaaaaaajajajajajaja!  Jamás te lo perdonaré, negro de mierda!  JAMÁS!	1
ningun chavista es honrado, son complices del desastre de genocidio de narcotrafico de ecocidio de tortuta y asesita, maldito todos, empezando por algunos ex-familia mia, que se pudran en el maldito infierno	1
Estoy viendo como se desmorona el mundo frente a mis ojos, puto Ai de mierda, adiós.	0
El circo Price ya tiene payaso, Roncero es el titular, no había exponente alguno, su cara de torta Blanca lo delata..... a reír en el circo del Chiringuito.	0
Porque es un fascista con pistola amigo de los terroristas iraníes,vamos que no le falta razón a la chavala.facha de mierda	1
Una mujer asesinada casi a diario.... Y te quedaras agusto después de decir esa barbaridad, ignorante.	0
se ha convertido en un grave problema social. Y que, las mujeres creeis que os salvais? Muchas sois las primeras en llamar puta a otra mujer por su manera de vestir y su manera de ser y le transmitiis vuestro odio ciego perfectamente.	1
No le hagáis caso a @ZinedineCendan el pobre es marica y se ha quedado tonto de tanto pajearse mirando a rafa pascual	1
Te hacés el gracioso? \nBolsa de mierda.\nSácate esa remera, que aparte de faltarle el respeto a San Martín, te queda 3 números chica, gordo chorro ridículo.	1
Este se pensará que haciendo una invitación y mandando una solicitud se arregla todo o me olvido de las cosas. Qué negro asqueroso por favor	1
Pues yo no me conformaba, hay que hacer algo, es que me parece increíble que aún habiéndole dicho todo un colectivo que esa palabra es ofensiva se la sude. Que puta vergüenza. Y luego irán de abanderados por canta Mujer contra mujer, ya me jodería. #OTDirecto13OCT pic.twitter.com/qMEMvfepZR	0
Mal jajajaj,que hijo de puta wacho @Joako_Ladino que hacias ahí hdp	0
Y el negro de mierda nada jajajaja bonita la mafia de mí país.https://twitter.com/Fanaticos21/status/1075462616384983041 …	1
Moyano.dejate de joder.sos mas corrupto.que la cristina. (Te acordas en mar del plata.que no tenias para pagar un cafe.estsbas muerto.y mira ahora.estas lleno de guita y cagando jente.)seguis siendo un negro de mierda.y corrupto	1
para estos imbéciles no hay punto medio entre querer matar a un chorro a trompadas entre 6 o querer abrazarlos y adoptarlos para llevártelos a tu casa y cantarles antes de dormir	1
#TiemposWeones\n#TiemposRegueones\n#TiemposPeores\n#TiemposMiserables con la derecha fascista ,nepotista,retro'grada y cavernaria !!!\n¡ Esta' la caga' en el pais con el nepotismo y apitutamientos de este @Gobiernodechile mediocre y chanta! ¿ 25 % ...28% de apoyo ?UNA MIERDA!	1
che ya vi este tweet de mierda mil veces en inglés, español, chino, japonés pueden parar mogolicos ya entendí https://twitter.com/vickytaq01/status/1078819893171142656 …	0
Basta, tarado. Si nunca entendiste de qué iba el tema andá a hacerle tacto a tu amiguito el que le explica a una mujer qué significa llevar a un bebé en la panza.	1
Pues resulta que me ha pasado lo mismo de siempre y he sido un puto vago de mierda y ahora no se que cojones hacer. A ver, al viaje voy seguro, pero no se si mamarsela al profesor o hacerle un puto beso negro para que me apruebe. QUE COÑO HAGO JODER	0
Boric como buen zurdo inconsciente e ignorante haría engrosar la planta con parientes, amigos, correligionarios y cualquiera que pasara a su lado!!!	1
Recordad, ¿Para qué matar a una zorra para vestir a otra?	1
Al fin he vencido al tercer líder, el de la ciudad donde llegué hace 1 día y medio y al salir...\n\nVenga ya, hija de puta, ¿Me vais a estar hablando cada vez que de un puto paso en la historia o qué? \n\nQue alguien me diga cómo puedo bloquearla en el móvil ¬¬ pic.twitter.com/HcNJBdl5lB	0
Amo amo aamoooo los dias asi	0
Estaba re distraída, por allá me doy vuelta y veo al negro esclavo d Marcos jajakaka q hacia ahí	1
"Se les ha cerrado algún maldito microbusero o taxista a la mala y usted le ha gritado o pensado:  ""pinche indio"" . Entonces usted es un racista y clasista.  Que vergüenza de veras."	0
Para ti mujer que sobreviviste a lo que pensabas que te mataría...\nAhora acomoda tu corona, pisa fuerte con seguridad y sé la reina que eres... mantén tu frente muy en alto y usa tu sonrisa para matar. pic.twitter.com/AeZvwDLLQ1	0
Qué asqueroso es este tipo seguro le paga el GENOCIDA para decir estás estupideces , creerle a la marica de Jorge Rodríguez no tiene precio, será qué te gusta esa psicología de pacotilla??? 	1
Caya tarado..abogado comunista..csm	1
Cerra el orto torta de mierda	1
Otro zurdo pelotudo que piensa que los altos impuestos son buenos, estoy totalmente seguro que te recibiste en una universidad pública o de lo contrario no podes ser tan burro	1
-ven gatito \n-ven gatito \n-ya hay estofado \n-ven gatito \n-come here kitty \n-ven bishito bishito bishito ven, ven que vengas puto gato culero por eso eres negro	1
Mamá me mandó ensalada de fruta para el trabajo y como no tuve tiempo de comerla en todo el día la estoy bajoneando como hdp en la terminal, mujer te amo	0
Un valor de cojones, provocar y espersr para que te respondsn, y en ese momento grabar e incriminar. Menudo criminal y fascista	1
Mejor ser sionista de mierda que sociopata con delirios de caudillo  dijo el sionista de mierda tras enaltecer a nazis.\nNo es que escojas una u otra opción, es que has escogido ambas, puto anormal xd	1
negro chorro para el que no sabe ingle	1
puta es mas corto que prostituta y andaba corto de caracteres, y es la misma cosa. Y sí, que des por sentado eso que dices es lo mismo que decir que los negros son más propensos a robar y matar, eso supongo que para tí es racista, pero es una realidad también. Coherencia please	0
Se fue expulsado y aparte sin cintura. Pinche negro puto	1
Trabaja negro esclavo.	1
Quiere ver a su público sin un mango y un país endeudado hasta el ogt y habla de las cosas que hace alguien que no hizo un carajo más que endeudarnos y fugar plata, lo facho no te deja ver la realidad Juan, y la realidad es que la gente no la está pasando bien capo.	1
El maricon de mi gato wiz  https://twitter.com/Lapreviaok_/status/1044992054156234753 …	0
Es el negro esclavo más lindo que vi ;)	1
Amigo es el chabon que hace mas tiempo, se la da de estrellita, le piden seleccion y erro dos goles solo, uno a arco vacio y el otro mano a mano, y despues lo bardeo a un pibe, es un negro de mierda lo mires x donde lo mires	1
me estresa tener el mismo apellido que esta vieja trola de mierda pic.twitter.com/6SAL7CBhqc	1
No te parece MUY contradictorio decirle intelectual y K a una misma persona? Yo se que la bipolaridad es un requisito para ellos, pero esas 2 personalidades no se juntan. Parásito, imbecil, inútil, chorro, inepto, felpudo, hasta pelotudo, tenes cientos que si van bien con K 	1
Llamarle puta a una mujer que decidió no seguir contigo, es de ardido #SorryBaby	0
Eso es estación central todavía o maipu? Yo soy un ex maipucino, cuantos recuerdos!!! No quería hablar pero conozco a la tipa. Lo que hizo el tipo es de maricon y weon. Pero la tipa  ufff mejor ser un caballero	1
tercer asalto en un año, ya no se si culpar al gobierno puto o a mi puta torpeza	0
Pesado, estupido e irracional, lelo demente, traidor, fascista, insolidario, malversador, supremacista, bufon, payaso, inepto, caradura, mentiroso, manipulador, egoista, irracional,	1
Esos fines de semana de mierda en los que recuerdas eso que no fue por el puto miedo a repetir tus historias. Este es uno de esos.	0
Viejo horrible, miserable, resentido de la vida, fosil, reprimido sexual, hay que ser muy hipocrita y ruin para ser facho y Salteño	1
Cuanto fascista mugriento y asqueroso en los comentarios	1
Salí en el diario losandesdiario jaja  marchadelorgullomendoza #marchadelorgullo #marcha #mendoza #gay #puto #torta #trava #marica #homosexual #homosensual #AbortoLegal #trans #lgbt… https://www.instagram.com/p/BrIu31Rjz36/?utm_source=ig_twitter_share&igshid=1q83tph7sf7z7 …	0
Me levanté a las 6am, fui a buscar a mi hermana a Ezeiza, llegué a mi casa y, atención, ME PUSE A LAVAR EL AUTO. ¿En qué momento me convertí en Ernesto el tachero? Aprovecho para decir que todas las mina son puta y que a todos los negro habría que matarlos. Y que UBER puto (?)	1
Que vacaciones tannn aburridas!!! Si no estoy durmiendo, me la estoy pasando mirando series todo el maldito puto día , no hay punto medio eh 	0
@anita830 Se me acabaron los minutos..........Alguien ha visto al negro Uribestia que vende planes tigo? (El unico esclavo que queda en Colombia)	1
A LAS 8:30????? No te lo crees ni tú ehhh JAJAJAAJ bueno si te despiertas háblame y cuando me levante te contesto JAJAJAJJA	0
La marica ignorante q insulta al @Poder_Judicial_  y @FiscaliaPeru y resultó ser ella la  IGNORANTE @RicardoMoran https://twitter.com/ricardomoran/status/1038079109337952256 …	1
Fascista Bosé?!!!!! Si este giliprogre queria ir en las listas de podemos. Se le puede tachar de estupido, de comunista de salón, pero de fascista no creo.	1
"Maldito ""Bolivariano"", chavista culero, traicionero, ignorante"	1
Solamente el 80% apoya a @jguaido y a @leopoldolopez  y desea sacar la narco dictadura chavista comunista. Corrupta, mediocre y fracasada. Incluido el corrupto @RRamirezVE	1
Esta en modo feminazi parece..!!! Si es así difícilmente entienda..!!¡	1
pendejo de mierda este negro	1
como uno no es experto en bombas, para volar al infinito a cada chavista maldito #NavidadSinGuiso	1
Vos decís “el feto no tiene derecho”\nEs como decir “el esclavo no tiene derecho” o como decía los racistas “los negro no son personas”	0
Jajaja marica, el mago siempre se guarda el mejor truco para el final	0
No te parece q el prejuicio x las apariencias sólo es un anticipo de un germen facho nazi ????\n....	1
Volvete a tu país, indio de mierda.	1
Eso no lo niego. Pero las cosas por su nombre, después con cara te puedes quejar si le dicen facho a todo lo que esta a la izquierda de Mario (Stalin)	0
Dejala que siga hundiendose sola ha demostrado que es una feminazi mas	1
Estos señores venezolanos Capriles y Guaidó pecan de ignorancia política. Nicolás Maduro es un criminal rodeado de una mafia cubana que hace y deshace en Venezuela. Nos guste o no Fujimori es el hacedor del Perú que crecía a 7% anual hasta que llegó el chavista HUMALA y su mafia. https://twitter.com/areqbiz/status/1124672339394932737 …	0
Preguntale a tu mujer donde se relaja,cobrando de la mamadera del estado o en la.peluqueria	0
De que esta hablando esta mujer? La seguridad no es cosa sólo de la policía Señora ignorante es dignificar todo un sistema de desigualdad social y económica \n\n@carmenaidalazo	0
Orgullosos estábamos con la gestión del gobierno chavista eso si era de imitar a nivel mundial no con este Madurismo de mierda.	1
"Los diccs. no describen las realidades sino los significados de las palabras. Lo que usted no está diciendo es que ""mujer"" si significa ""puta"", ¿aunque en realidad no lo sea?"	0
Y yo? No ha terminado el mes y ya lloré. A vaina marica, Nojoda!! Jajajajaja	0
RT lisochoaok: La dueña va a ir presa, a los perros los van a matar y el violador que le cago la vida a una nena de 2 años y el chorro que…	0
Y el sábado a matar a los @TigresOficial  ya vimos que no trae nada , con o sin Gignac o el chino Zelarayan no pudierón ante el glorioso @Rayados y agradecer al Mr @AlonsoDT  que nos demuestra que está hecho para estos partidos!!!	0
Esta soy yo marica jajaha https://twitter.com/turntaeyong/status/1058417194969767938 …	0
Tan weon y feo que eres comunista de mierda.	1
Echaron a Almagro Gobierno maldito desgraciado yo no los vote  festejen uruguayos festejen tiene que llegar un cambio pero grande un estilo de pensamiento alguien parecido a bolsonaro este es un gobierno comunista asesino y maldito tienen que irse no llegar más a la presidencia	1
Bermudez le dijo buscona a Sandra, ¿y qué hizo ella? Busconear con esa mierda del chat... pic.twitter.com/4Nrvbgvebv	1
Pedazo de maricon, seguro que con las patadas el auto de el  se debe de haber arreglado . Corresponde que se le ponga en la frontera y se le quite de por vida la entrada al país, digo porque me dijeron que el machote es Argentina!	1
este gobernante ni sabe lo que es! Solo hace el ridiculo en el poder y crea pobreza, nada bien esta haciendo es un zurdo mas! Y x pensar y descuidar a la economía del país estamos como estamos con la mayor inflación del siglo nos estamos parecieneo mucho a venezuela	0
Y la sororidad dónde la deja? Porque que yo sepa SIEMPRE la que termina como la “zorra” es la mujer, y al mae siempre lo disculpan.  https://twitter.com/es_mariaec/status/1044775909541261313 …	0
Yo no soy marica a mi me gustan los tipos JAJAJAJA	0
Solo se puede ser chavista siendo al menos corrupto, ellos son más que eso	1
Cállate negro sucio ladrón	1
